Laptop Name,Link
"Lenovo Yoga Slim 7i 14
Processor
Intel Core i7-1065G7
Internal memory
8GB RAM
Video card
NVIDIA GeForce MX350
Display
14.0”, Full HD (1920 x 1080), IPS
Solid-state drive
512GB SSD
₹132890-34%
₹8785000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/lenovo-yoga-slim-7i-14/
"Lenovo IdeaPad S145 15
Processor
AMD Ryzen 3 3200U
Internal memory
4GB RAM
Video card
AMD Radeon RX Vega 3
Display
15.6”, Full HD (1920 x 1080), TN
Hard drive
1000GB HDD
₹34490-14%
₹2999000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/lenovo-ideapad-s145-15-1038/
"ASUS ROG Zephyrus G14 GA401
Processor
AMD Ryzen 9 5900HS
Internal memory
16GB RAM
Video card
NVIDIA GeForce RTX 3050 Ti (Laptop, 75W)
Display
14.0″, WQHD (2560 x 1440), 120 Hz, IPS
Solid-state drive
1000GB SSD
₹194990-39%
₹11999000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/asus-rog-zephyrus-g14-ga401-569/
"HP Spectre x360 13
Processor
Intel Core i5-1035G4
Internal memory
8GB RAM
Video card
Intel Iris Plus Graphics G4
Display
Solid-state drive
512GB SSD
₹152042-17%
₹12700000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/hp-spectre-x360-13-67/
"ASUS ZenBook Pro Duo UX581
Processor
Intel Core i7-10750H
Internal memory
32GB RAM
Video card
NVIDIA GeForce RTX 2060 (Laptop, 80W)
Display
15.6”, 4K UHD (3840 x 2160), OLED
Solid-state drive
1000GB SSD
₹272990-18%
₹22499000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/asus-zenbook-pro-duo-ux581-59/
"Dell Inspiron 7391 2-in-1
Processor
Intel Core i7-10510U
Internal memory
16GB RAM
Video card
Intel UHD Graphics
Display
13.3”, Full HD (1920 x 1080), IPS
Solid-state drive
512GB SSD
₹121223-12%
₹10725000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/dell-inspiron-7391-2-in-1-63/
"Lenovo Yoga Slim 7 Carbon 13
Processor
Intel Core i7-1165G7
Internal memory
16GB RAM
Video card
Intel Iris Xe Graphics G7 (96EU)
Display
13.3”, WQXGA (2560 x 1600), IPS
Solid-state drive
1000GB SSD
₹167890-30%
₹11799000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/lenovo-yoga-slim-7-carbon-13-4/
"HP Pavilion Gaming 15
Processor
AMD Ryzen 5 4600H
Internal memory
8GB RAM
Video card
NVIDIA GeForce GTX 1650 Ti (Laptop)
Display
15.6”, Full HD (1920 x 1080), 144 Hz, IPS
Solid-state drive
512GB SSD
₹76020-12%
₹6699000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/hp-pavilion-gaming-15-519/
"HP ENVY 14
Processor
Intel Core i5-1135G7
Internal memory
16GB RAM
Video card
NVIDIA GeForce GTX 1650 Ti Max-Q
Display
14.0”, WUXGA (1920 x 1200), IPS
Solid-state drive
512GB SSD
₹118776-35%
₹7799900
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/hp-envy-14/
"ASUS VivoBook 15
Processor
Intel Core i5-1135G7
Internal memory
8GB RAM
Video card
NVIDIA GeForce MX330 (2GB GDDR5, 25W)
Display
15.6”, Full HD (1920 x 1080), IPS
Hard drive
1000GB HDD
Solid-state drive
256GB SSD
₹79990-26%
₹5989000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/asus-vivobook-15-848/
"Lenovo ThinkPad X13 Gen 1
Processor
Intel Core i7-10510U
Internal memory
16GB RAM
Video card
Intel UHD Graphics
Display
13.3”, Full HD (1920 x 1080), IPS
Solid-state drive
512GB SSD
₹17452700
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/lenovo-thinkpad-x13-gen-1-6/
"Lenovo IdeaPad S340 14
Processor
Intel Core i3-1005G1
Internal memory
8GB RAM
Video card
Intel UHD Graphics G1
Display
14.0”, Full HD (1920 x 1080), IPS
Solid-state drive
256GB SSD
₹58490-28%
₹4249000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/lenovo-ideapad-s340-14-86/
"HP 15
Processor
Intel Core i5-1135G7
Internal memory
8GB RAM
Video card
Intel Iris Xe Graphics G7 (80EU)
Display
15.6”, Full HD (1920 x 1080), IPS
Solid-state drive
544GB SSD
₹59452-19%
₹4839900
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/hp-15-4008/
"Alienware m15 R3
Processor
Intel Core i7-10750H
Internal memory
16GB RAM
Video card
NVIDIA GeForce RTX 2060 (Laptop)
Display
15.6”, Full HD (1920 x 1080), 144 Hz, IPS
Solid-state drive
1000GB SSD
₹237937-10%
₹21479000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/dell-alienware-m15-r3/
"MSI GF63 Thin
Processor
Intel Core i5-9300H
Internal memory
8GB RAM
Video card
NVIDIA GeForce GTX 1650 Ti Max-Q
Display
15.6”, Full HD (1920 x 1080), IPS
Solid-state drive
512GB SSD
₹72990-18%
₹5999000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/msi-gf63-thin-104/
"ASUS VivoBook 14
Processor
Intel Core i5-1135G7
Internal memory
8GB RAM
Video card
Intel Iris Xe Graphics G7 (80EU)
Display
14.0”, Full HD (1920 x 1080), IPS
Solid-state drive
256GB SSD
₹66990-33%
₹4499000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/asus-vivobook-14-73/
"Dell G3 3500
Processor
Intel Core i5-10300H
Internal memory
8GB RAM
Video card
NVIDIA GeForce GTX 1650 (Laptop)
Display
15.6”, Full HD (1920 x 1080), IPS
Hard drive
1000GB HDD
Solid-state drive
256GB SSD
₹74802-7%
₹6999000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/dell-g3-3500-125/
"Lenovo IdeaPad 5 15
Processor
AMD Ryzen 7 5700U
Internal memory
16GB RAM
Video card
AMD Radeon RX Vega 7 (R4000/5000, 15W)
Display
15.6”, Full HD (1920 x 1080), IPS
Solid-state drive
512GB SSD
₹124490-41%
₹7389900
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/lenovo-ideapad-5-15-201/
"HP OMEN 16
Processor
Intel Core i7-11800H
Internal memory
16GB RAM
Video card
NVIDIA GeForce RTX 3050 (Laptop)
Display
16.1″, Full HD (1920 x 1080), 144 Hz, IPS
Solid-state drive
1000GB SSD
₹132717-18%
₹10999000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/hp-omen-16-183/
"Lenovo IdeaPad 3i 15
Processor
Intel Core i3-10110U
Internal memory
8GB RAM
Video card
Intel UHD Graphics
Display
15.6”, Full HD (1920 x 1080), TN
Solid-state drive
256GB SSD
₹49800-22%
₹3899000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/lenovo-ideapad-3i-15-198/
"Lenovo IdeaPad 5 14
Processor
Intel Core i5-1135G7
Internal memory
16GB RAM
Video card
Intel Iris Xe Graphics G7 (80EU)
Display
14.0”, Full HD (1920 x 1080), IPS
Solid-state drive
512GB SSD
₹97890-34%
₹6499000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/lenovo-ideapad-5-14-109/
